ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-01-26,1503.5909092597913,-1334.4719301901562,4186.75677342665,1503.5909092597913,1503.5909092597913,-142.66238038029192,-142.66238038029192,-142.66238038029192,357.027473315866,357.027473315866,357.027473315866,-499.6898536961579,-499.6898536961579,-499.6898536961579,0.0,0.0,0.0,1360.9285288794993
2016-01-27,1503.772371659825,-1681.7935739028135,3707.0335241642924,1503.772371659825,1503.772371659825,-547.7759753836069,-547.7759753836069,-547.7759753836069,-82.60149712537543,-82.60149712537543,-82.60149712537543,-465.1744782582314,-465.1744782582314,-465.1744782582314,0.0,0.0,0.0,955.9963962762181
2016-01-28,1503.9538340598585,-2174.247875354384,3320.026489146113,1503.9538340598585,1503.9538340598585,-1050.1434607164167,-1050.1434607164167,-1050.1434607164167,-612.3450728982045,-612.3450728982045,-612.3450728982045,-437.79838781821206,-437.79838781821206,-437.79838781821206,0.0,0.0,0.0,453.8103733434418
2016-01-30,1504.3167588599258,-1385.308283999129,4297.272403690285,1504.3167588599258,1504.3167588599258,-78.16563514505499,-78.16563514505499,-78.16563514505499,330.2348493707672,330.2348493707672,330.2348493707672,-408.4004845158222,-408.4004845158222,-408.4004845158222,0.0,0.0,0.0,1426.151123714871
2016-01-31,1504.4982212599593,-1396.3200350260176,4019.9120625222363,1504.4982212599593,1504.4982212599593,-297.8357276008737,-297.8357276008737,-297.8357276008737,109.91027819096858,109.91027819096858,109.91027819096858,-407.7460057918423,-407.7460057918423,-407.7460057918423,0.0,0.0,0.0,1206.6624936590856
2016-02-03,1505.0426084600604,-1924.1450560067856,3695.1781976501998,1505.0426084600604,1505.0426084600604,-547.2253304652385,-547.2253304652385,-547.2253304652385,-82.60149712613567,-82.60149712613567,-82.60149712613567,-464.6238333391027,-464.6238333391027,-464.6238333391027,0.0,0.0,0.0,957.8172779948219
2016-02-06,1505.5869956601612,-1384.5454869209889,4138.866276333713,1505.5869956601612,1505.5869956601612,-271.454849491474,-271.454849491474,-271.454849491474,330.23484937077274,330.23484937077274,330.23484937077274,-601.6896988622468,-601.6896988622468,-601.6896988622468,0.0,0.0,0.0,1234.132146168687
2016-02-07,1505.7684580601947,-1766.9254885580958,3706.6345199702164,1505.7684580601947,1505.7684580601947,-551.1480012245894,-551.1480012245894,-551.1480012245894,109.9102781907174,109.9102781907174,109.9102781907174,-661.0582794153069,-661.0582794153069,-661.0582794153069,0.0,0.0,0.0,954.6204568356053
2016-02-08,1505.9499204602284,-1840.3064154351628,3394.593054999799,1505.9499204602284,1505.9499204602284,-728.8554840089528,-728.8554840089528,-728.8554840089528,-3.78257504094615,-3.78257504094615,-3.78257504094615,-725.0729089680066,-725.0729089680066,-725.0729089680066,0.0,0.0,0.0,777.0944364512757
2016-02-09,1506.131382860262,-1898.3590025316455,3887.122912002895,1506.131382860262,1506.131382860262,-435.14672637702836,-435.14672637702836,-435.14672637702836,357.0274733160657,357.0274733160657,357.0274733160657,-792.174199693094,-792.174199693094,-792.174199693094,0.0,0.0,0.0,1070.9846564832337
2016-02-10,1506.3128452602955,-2170.2241739227734,3375.497051845435,1506.3128452602955,1506.3128452602955,-943.2930925320856,-943.2930925320856,-943.2930925320856,-82.60149712511111,-82.60149712511111,-82.60149712511111,-860.6915954069744,-860.6915954069744,-860.6915954069744,0.0,0.0,0.0,563.0197527282099
2016-02-14,1507.03869486043,-2344.7489889308777,3249.7052118815805,1507.03869486043,1507.03869486043,-1004.0007176524291,-1004.0007176524291,-1004.0007176524291,109.91027819046626,109.91027819046626,109.91027819046626,-1113.9109958428953,-1113.9109958428953,-1113.9109958428953,0.0,0.0,0.0,503.03797720800094
2016-02-15,1507.2201572604636,-2287.6110982952114,3215.0935850987653,1507.2201572604636,1507.2201572604636,-1167.2225978442916,-1167.2225978442916,-1167.2225978442916,-3.782575040683957,-3.782575040683957,-3.782575040683957,-1163.4400228036075,-1163.4400228036075,-1163.4400228036075,0.0,0.0,0.0,339.99755941617195
2016-02-16,1507.4016196604973,-2087.7732843802596,3365.9424420882992,1507.4016196604973,1507.4016196604973,-847.3120784621201,-847.3120784621201,-847.3120784621201,357.0274733157151,357.0274733157151,357.0274733157151,-1204.3395517778351,-1204.3395517778351,-1204.3395517778351,0.0,0.0,0.0,660.0895411983772
2016-02-18,1507.7645444605646,-3305.3026139175463,2381.790874836239,1507.7645444605646,1507.7645444605646,-1867.5960849074738,-1867.5960849074738,-1867.5960849074738,-612.3450728981304,-612.3450728981304,-612.3450728981304,-1255.2510120093434,-1255.2510120093434,-1255.2510120093434,0.0,0.0,0.0,-359.83154044690923
2016-02-20,1508.1274692606319,-2296.008687094425,3157.2438988279255,1508.1274692606319,1508.1274692606319,-928.5744192302758,-928.5744192302758,-928.5744192302758,330.23484937087363,330.23484937087363,330.23484937087363,-1258.8092686011494,-1258.8092686011494,-1258.8092686011494,0.0,0.0,0.0,579.5530500303561
2016-02-21,1508.3089316606654,-2386.324864484126,2959.755097936636,1508.3089316606654,1508.3089316606654,-1131.5309352052054,-1131.5309352052054,-1131.5309352052054,109.91027819094292,109.91027819094292,109.91027819094292,-1241.4412133961484,-1241.4412133961484,-1241.4412133961484,0.0,0.0,0.0,376.77799645545997
2016-02-22,1508.490394060699,-2473.109696911142,3029.7243548152874,1508.490394060699,1508.490394060699,-1214.8809173812986,-1214.8809173812986,-1214.8809173812986,-3.782575041680832,-3.782575041680832,-3.782575041680832,-1211.0983423396178,-1211.0983423396178,-1211.0983423396178,0.0,0.0,0.0,293.60947667940036
2016-02-23,1508.6718564607327,-2068.9472808957926,3450.119511124395,1508.6718564607327,1508.6718564607327,-810.9370425049535,-810.9370425049535,-810.9370425049535,357.02747331593196,357.02747331593196,357.02747331593196,-1167.9645158208855,-1167.9645158208855,-1167.9645158208855,0.0,0.0,0.0,697.7348139557791
2016-02-25,1509.0347812608,-2828.0194112212857,2556.3863989201113,1509.0347812608,1509.0347812608,-1657.7406752113282,-1657.7406752113282,-1657.7406752113282,-612.3450728979627,-612.3450728979627,-612.3450728979627,-1045.3956023133653,-1045.3956023133653,-1045.3956023133653,0.0,0.0,0.0,-148.7058939505282
2016-02-27,1509.397706060867,-1784.7213412620974,3725.251829668248,1509.397706060867,1509.397706060867,-550.1274332500205,-550.1274332500205,-550.1274332500205,330.23484937071777,330.23484937071777,330.23484937071777,-880.3622826207384,-880.3622826207384,-880.3622826207384,0.0,0.0,0.0,959.2702728108464
2016-02-28,1509.5791684609007,-1855.932571189983,3662.6368527727686,1509.5791684609007,1509.5791684609007,-675.059714369615,-675.059714369615,-675.059714369615,109.91027819065961,109.91027819065961,109.91027819065961,-784.9699925602747,-784.9699925602747,-784.9699925602747,0.0,0.0,0.0,834.5194540912858
2016-03-01,1509.942093260968,-1557.9240858089067,4024.401435867429,1509.942093260968,1509.942093260968,-219.028634334073,-219.028634334073,-219.028634334073,357.02747331591485,357.02747331591485,357.02747331591485,-576.0561076499879,-576.0561076499879,-576.0561076499879,0.0,0.0,0.0,1290.9134589268951
2016-03-02,1510.1235556610015,-1797.8180360943684,3670.757972632533,1510.1235556610015,1510.1235556610015,-548.5457122839524,-548.5457122839524,-548.5457122839524,-82.60149712684395,-82.60149712684395,-82.60149712684395,-465.94421515710843,-465.94421515710843,-465.94421515710843,0.0,0.0,0.0,961.5778433770491
2016-03-05,1510.6679428611023,-942.9091765518094,4503.787451930087,1510.6679428611023,1510.6679428611023,195.69605628834708,195.69605628834708,195.69605628834708,330.23484937081315,330.23484937081315,330.23484937081315,-134.53879308246607,-134.53879308246607,-134.53879308246607,0.0,0.0,0.0,1706.3639991494495
2016-03-06,1510.849405261136,-1280.6198532942906,4259.179909659053,1510.849405261136,1510.849405261136,80.2724831492257,80.2724831492257,80.2724831492257,109.91027819037635,109.91027819037635,109.91027819037635,-29.637795041150646,-29.637795041150646,-29.637795041150646,0.0,0.0,0.0,1591.1218884103619
2016-03-07,1511.0308676611696,-1052.1832142653054,4101.924597430612,1511.0308676611696,1511.0308676611696,65.91347974174694,65.91347974174694,65.91347974174694,-3.782575041156343,-3.782575041156343,-3.782575041156343,69.69605478290329,69.69605478290329,69.69605478290329,0.0,0.0,0.0,1576.9443474029165
2016-03-08,1511.2123300612031,-781.162731874112,4720.497966253377,1511.2123300612031,1511.2123300612031,519.0007282250405,519.0007282250405,519.0007282250405,357.0274733160321,357.0274733160321,357.0274733160321,161.9732549090084,161.9732549090084,161.9732549090084,0.0,0.0,0.0,2030.2130582862437
2016-03-09,1511.393792461237,-1054.2182692252347,4579.933039505269,1511.393792461237,1511.393792461237,163.26609904193847,163.26609904193847,163.26609904193847,-82.60149712554542,-82.60149712554542,-82.60149712554542,245.86759616748392,245.86759616748392,245.86759616748392,0.0,0.0,0.0,1674.6598915031755
2016-03-10,1511.5752548612704,-1563.2597839464459,4112.994049446275,1511.5752548612704,1511.5752548612704,-292.10371578499047,-292.10371578499047,-292.10371578499047,-612.3450728984848,-612.3450728984848,-612.3450728984848,320.24135711349425,320.24135711349425,320.24135711349425,0.0,0.0,0.0,1219.47153907628
2016-03-12,1511.9381796613375,-467.07472825441897,4684.816299400746,1511.9381796613375,1511.9381796613375,767.170570046478,767.170570046478,767.170570046478,330.2348493708187,330.2348493708187,330.2348493708187,436.9357206756593,436.9357206756593,436.9357206756593,0.0,0.0,0.0,2279.1087497078156
2016-03-13,1512.1197689437145,-722.0866267963062,4741.407397207384,1512.1197689437145,1512.1197689437145,587.9905955169238,587.9905955169238,587.9905955169238,109.91027819012523,109.91027819012523,109.91027819012523,478.0803173267985,478.0803173267985,478.0803173267985,0.0,0.0,0.0,2100.1103644606383
2016-03-14,1512.3013582260912,-597.482542102178,4768.738977438447,1512.3013582260912,1512.3013582260912,503.5834576206801,503.5834576206801,503.5834576206801,-3.782575041671361,-3.782575041671361,-3.782575041671361,507.3660326623515,507.3660326623515,507.3660326623515,0.0,0.0,0.0,2015.8848158467713
2016-03-15,1512.482947508468,-253.66359484845626,5173.060674086005,1512.482947508468,1512.482947508468,881.8230780274904,881.8230780274904,881.8230780274904,357.02747331601506,357.02747331601506,357.02747331601506,524.7956047114752,524.7956047114752,524.7956047114752,0.0,0.0,0.0,2394.3060255359583
2016-03-16,1512.6645367908447,-809.0679936744168,4756.083825481864,1512.6645367908447,1512.6645367908447,447.9994523387355,447.9994523387355,447.9994523387355,-82.6014971263057,-82.6014971263057,-82.6014971263057,530.6009494650413,530.6009494650413,530.6009494650413,0.0,0.0,0.0,1960.6639891295804
2016-03-17,1512.8461260732215,-1028.8271662319999,4309.869360612255,1512.8461260732215,1512.8461260732215,-87.11406586620961,-87.11406586620961,-87.11406586620961,-612.3450728983171,-612.3450728983171,-612.3450728983171,525.2310070321075,525.2310070321075,525.2310070321075,0.0,0.0,0.0,1425.732060207012
2016-03-19,1513.2093046379753,-254.3040864495629,4944.697972227138,1513.2093046379753,1513.2093046379753,813.9753687300312,813.9753687300312,813.9753687300312,330.2348493708425,330.2348493708425,330.2348493708425,483.7405193591888,483.7405193591888,483.7405193591888,0.0,0.0,0.0,2327.1846733680063
2016-03-20,1513.390893920352,-779.098769716934,4890.005488255642,1513.390893920352,1513.390893920352,559.3406533790601,559.3406533790601,559.3406533790601,109.91027819132961,109.91027819132961,109.91027819132961,449.4303751877304,449.4303751877304,449.4303751877304,0.0,0.0,0.0,2072.7315472994123
2016-03-21,1513.5724832027288,-716.9727011423233,4650.637864580015,1513.5724832027288,1513.5724832027288,403.7307995865107,403.7307995865107,403.7307995865107,-3.7825750412614823,-3.7825750412614823,-3.7825750412614823,407.5133746277722,407.5133746277722,407.5133746277722,0.0,0.0,0.0,1917.3032827892396
2016-03-22,1513.7540724851056,-665.9476525473791,5120.8707763390585,1513.7540724851056,1513.7540724851056,716.222787558808,716.222787558808,716.222787558808,357.02747331599795,357.02747331599795,357.02747331599795,359.1953142428101,359.1953142428101,359.1953142428101,0.0,0.0,0.0,2229.976860043914
2016-03-23,1513.9356617674823,-999.7892969552321,4443.08630196062,1513.9356617674823,1513.9356617674823,223.1461623026612,223.1461623026612,223.1461623026612,-82.601497126792,-82.601497126792,-82.601497126792,305.7476594294532,305.7476594294532,305.7476594294532,0.0,0.0,0.0,1737.0818240701435
2016-03-24,1514.117251049859,-1672.9122942679157,4015.543696910403,1514.117251049859,1514.117251049859,-363.8692458920446,-363.8692458920446,-363.8692458920446,-612.3450728980588,-612.3450728980588,-612.3450728980588,248.47582700601413,248.47582700601413,248.47582700601413,0.0,0.0,0.0,1150.2480051578145
2016-03-26,1514.4804296146126,-796.6016129455841,4777.013320498035,1514.4804296146126,1514.4804296146126,457.8981326347222,457.8981326347222,457.8981326347222,330.234849370848,330.234849370848,330.234849370848,127.6632832638742,127.6632832638742,127.6632832638742,0.0,0.0,0.0,1972.3785622493347
2016-03-27,1514.6620188969894,-945.4633040777231,4493.650222972832,1514.6620188969894,1514.6620188969894,176.53612970047567,176.53612970047567,176.53612970047567,109.91027819107848,109.91027819107848,109.91027819107848,66.6258515093972,66.6258515093972,66.6258515093972,0.0,0.0,0.0,1691.198148597465
2016-03-28,1514.8436081793661,-1044.9930468108828,4277.480745068975,1514.8436081793661,1514.8436081793661,2.9333282476744476,2.9333282476744476,2.9333282476744476,-3.782575041146878,-3.782575041146878,-3.782575041146878,6.715903288821325,6.715903288821325,6.715903288821325,0.0,0.0,0.0,1517.7769364270405
2016-03-29,1515.025197461743,-698.5062711788452,4440.458628541604,1515.025197461743,1515.025197461743,305.9953476684655,305.9953476684655,305.9953476684655,357.02747331598084,357.02747331598084,357.02747331598084,-51.032125647515336,-51.032125647515336,-51.032125647515336,0.0,0.0,0.0,1821.0205451302083
2016-03-30,1515.2067867441197,-1433.4730868513668,4108.313568086466,1515.2067867441197,1515.2067867441197,-188.31100148798683,-188.31100148798683,-188.31100148798683,-82.60149712604141,-82.60149712604141,-82.60149712604141,-105.7095043619454,-105.7095043619454,-105.7095043619454,0.0,0.0,0.0,1326.8957852561327
2016-03-31,1515.3883760264964,-1659.3323528753604,3495.1787654799455,1515.3883760264964,1515.3883760264964,-768.8940082682593,-768.8940082682593,-768.8940082682593,-612.3450728981509,-612.3450728981509,-612.3450728981509,-156.5489353701085,-156.5489353701085,-156.5489353701085,0.0,0.0,0.0,746.4943677582371
2016-04-02,1515.75155459125,-1061.564831850051,4226.84883644462,1515.75155459125,1515.75155459125,85.81822656824825,85.81822656824825,85.81822656824825,330.2348493708536,330.2348493708536,330.2348493708536,-244.41662280260536,-244.41662280260536,-244.41662280260536,0.0,0.0,0.0,1601.5697811594982
2016-04-04,1516.1147331560037,-1377.915241315931,3827.1608108390797,1516.1147331560037,1516.1147331560037,-315.43567358948707,-315.43567358948707,-315.43567358948707,-3.782575041661896,-3.782575041661896,-3.782575041661896,-311.6530985478252,-311.6530985478252,-311.6530985478252,0.0,0.0,0.0,1200.6790595665166
2016-04-05,1516.2963224383807,-1037.6187033605424,4298.151059368818,1516.2963224383807,1516.2963224383807,19.723979515202803,19.723979515202803,19.723979515202803,357.02747331609817,357.02747331609817,357.02747331609817,-337.3034938008954,-337.3034938008954,-337.3034938008954,0.0,0.0,0.0,1536.0203019535834
2016-04-06,1516.4779117207574,-1325.0564693701133,3769.2293232997417,1516.4779117207574,1516.4779117207574,-440.42218630886015,-440.42218630886015,-440.42218630886015,-82.60149712474289,-82.60149712474289,-82.60149712474289,-357.8206891841172,-357.8206891841172,-357.8206891841172,0.0,0.0,0.0,1076.0557254118974
2016-04-07,1516.6595010031342,-2315.0152096466254,3209.6700288511606,1516.6595010031342,1516.6595010031342,-985.8524600988155,-985.8524600988155,-985.8524600988155,-612.3450728979832,-612.3450728979832,-612.3450728979832,-373.5073872008324,-373.5073872008324,-373.5073872008324,0.0,0.0,0.0,530.8070409043187
2016-04-09,1517.0226795678877,-1217.4401028844309,3891.5022090944717,1517.0226795678877,1517.0226795678877,-61.926597942015746,-61.926597942015746,-61.926597942015746,330.23484937085914,330.23484937085914,330.23484937085914,-392.1614473128749,-392.1614473128749,-392.1614473128749,0.0,0.0,0.0,1455.096081625872
2016-04-10,1517.2042688502645,-1512.532296655433,3834.740786032986,1517.2042688502645,1517.2042688502645,-286.32705064218374,-286.32705064218374,-286.32705064218374,109.91027819127186,109.91027819127186,109.91027819127186,-396.2373288334556,-396.2373288334556,-396.2373288334556,0.0,0.0,0.0,1230.8772182080806
